id,name,company,type,address,city,postal,state,lat,lon,profile_url
968,600 West 7th Street (LAX10),Digital Realty,Colocation,600 West 7th Street,Los Angeles,90017,California,34.047322,-118.2574494,https://www.datacentermap.com/usa/california/los-angeles/600-west-7th-street/
768,2260 E El Segundo Blvd (LAX12),Digital Realty,Colocation,2260 East El Segundo Boulevard,El Segundo,90245,California,33.9156347,-118.3846072,https://www.datacentermap.com/usa/california/los-angeles/2260-e-el-segundo/
8859,Centersquare - Los Angeles LAX5-A,Centersquare,Colocation,2681 Kelvin Ave,Irvine,92614,California,33.6846747,-117.8368209,https://www.datacentermap.com/usa/california/los-angeles/evoque-lax2/
6386,Hivelocity - Los Angeles 2,Hivelocity,Colocation,600 W. 7th St,Los Angeles,90017,California,34.047322,-118.2574494,https://www.datacentermap.com/usa/california/los-angeles/la2/
5420,Hivelocity - Los Angeles 1,Hivelocity,Colocation,624 S Grand Ave,Los Angeles,90017,California,34.047966,-118.25557,https://www.datacentermap.com/usa/california/los-angeles/rackalley-la1/
2046,Colocation America LADC3,Colocation America,Colocation,600 W. 7th St,Los Angeles,90017,California,34.047308,-118.257093,https://www.datacentermap.com/usa/california/los-angeles/colocation-america-600w-7th/
929,West 7 Center,Rising Realty Partners,Building,1200 West 7th Street,Los Angeles,90017,California,34.051484,-118.265757,https://www.datacentermap.com/usa/california/los-angeles/the-garland-building/
1048,Equinix LA2,Equinix,Colocation,818 W 7th Street,Los Angeles,90017,California,34.0488973,-118.2595846,https://www.datacentermap.com/usa/california/los-angeles/equinix-los-angeles2/
9598,Prime Los Angeles,Prime Data Centers,Colocation,4701 S Santa Fe Ave,Vernon,90058,California,34.0011773,-118.2309309,https://www.datacentermap.com/usa/california/los-angeles/prime-los-angeles/
3948,One Wilshire,GI Property Management,Building,624 South Grand Avenue,Los Angeles,90017,California,34.047966,-118.25557,https://www.datacentermap.com/usa/california/los-angeles/one-wilshire-building/
2060,Colocation America LADC4,Colocation America,Colocation,530 W. 6th St,Los Angeles,90017,California,34.048282,-118.254504,https://www.datacentermap.com/usa/california/los-angeles/colocation-america-telecom-center/
1674,Cogent Data Center - Los Angeles,"Cogent Communications, Inc.",Colocation,530 W 6th St,Los Angeles,90017,California,34.048282,-118.254504,https://www.datacentermap.com/usa/california/los-angeles/cogent-los-angeles/
713,Converge Technology Solutions Data Center,Converge Technology Solutions,Colocation,30077 Agoura Ct,Agoura Hills,91301,California,34.145228,-118.776969,https://www.datacentermap.com/usa/california/los-angeles/is-west-agoura-ct/
3730,Cogent Data Center - Pasadena,"Cogent Communications, Inc.",Colocation,2947  Bradley Street,Pasadena,91107,California,34.167484,-118.088075,https://www.datacentermap.com/usa/california/los-angeles/cogent-pasadena/
2090,Colocation America LADC5,Colocation America,Colocation,650 S. Grand Ave,Los Angeles,90017,California,34.048721,-118.255266,https://www.datacentermap.com/usa/california/los-angeles/colocation-america-quinby/
2045,Colocation America LADC2,Colocation America,Colocation,707 Wilshire Blvd,Los Angeles,90017,California,34.049227,-118.256979,https://www.datacentermap.com/usa/california/los-angeles/colocation-america-aon-center/
1619,Alchemy Downtown Data Center,"Dynascale, Inc.",Colocation,1200 West 7th Street,Los Angeles,90017,California,34.051077,-118.2658418,https://www.datacentermap.com/usa/california/los-angeles/downtown-data-center/
9169,DataBank LAX1 - Los Angeles One Wilshire,DataBank,Colocation,624 South Grand Avenue,Los Angeles,90017,California,34.0479,-118.25552,https://www.datacentermap.com/usa/california/los-angeles/databank-lax1/
9052,Equinix LA7,Equinix,Colocation,1501 Francisco Street,Torrance,90501,California,33.85071,-118.30411,https://www.datacentermap.com/usa/california/los-angeles/equinix-la7/
9051,Equinix LA3,Equinix,Colocation,1920 E Maple Ave,El Segundo,90245,California,33.92608,-118.39412,https://www.datacentermap.com/usa/california/los-angeles/equinix-la3/
3582,Serverfarm LAX1,Serverfarm,Colocation,444 North Nash Street,El Segundo,90245,California,33.921778,-118.38632,https://www.datacentermap.com/usa/california/los-angeles/t5-el-segundo/
3762,Evocative LAX14,Evocative Data Centers,Colocation,3690 Redondo Beach Avenue,Redondo Beach,90278,California,33.889081,-118.368877,https://www.datacentermap.com/usa/california/los-angeles/internap-los-angeles/
11611,UnitedLayer Los Angeles,"UnitedLayer, Inc.",Colocation,624 S Grand Ave,Los Angeles,90017,California,34.0479477,-118.2553576,https://www.datacentermap.com/usa/california/los-angeles/unitedlayer-los-angeles/
1027,CoreSite One Wilshire (LA1),CoreSite,Colocation,624 South Grand Avenue,Los Angeles,90017,California,34.049464,-118.254579,https://www.datacentermap.com/usa/california/los-angeles/one-wilshire/
1035,CoreSite Los Angeles (LA2),CoreSite,Colocation,900 North Alameda,Los Angeles,90017,California,34.058656,-118.236954,https://www.datacentermap.com/usa/california/los-angeles/wilshire-annex/
1507,Equinix LA1,Equinix,Colocation,600 West 7th Street,Los Angeles,90017,California,34.051484,-118.265757,https://www.datacentermap.com/usa/california/los-angeles/switch-data-los-angeles/
4926,Xfernet Data Center,Xfernet,Colocation,3250 Wilshire Blvd,Koreatown,90010,California,34.0613935,-118.2931958,https://www.datacentermap.com/usa/california/los-angeles/xfernet-data-center/
5050,Psychz Los Angeles,Psychz Networks,Colocation,700 Wilshire Blvd,Los Angeles,90017,California,34.04867,-118.257536,https://www.datacentermap.com/usa/california/los-angeles/psla-data-center/
7091,Evocative LAX2,Evocative Data Centers,Colocation,600 W 7th Street,Los Angeles,90017,California,34.04725468212268,-118.257372379303,https://www.datacentermap.com/usa/california/los-angeles/la2-los-angles-evocative-dc/
7610,ColoCrossing LA1,ColoCrossing,Colocation,1200 W 7th Street,Los Angeles,90017,California,34.0511103,-118.2659241,https://www.datacentermap.com/usa/california/los-angeles/colocrossing-la1/
7794,Cogent Data Center - La Mirada,"Cogent Communications, Inc.",Colocation,16680 Valley View Avenue,La Mirada,90638,California,33.87975939558614,-118.0267133828582,https://www.datacentermap.com/usa/california/los-angeles/cogent-la-mirada/
1560,TELEHOUSE Los Angeles Center,Telehouse America,Colocation,626 Wilshire Boulevard,Los Angeles,90017,California,34.048138,-118.256277,https://www.datacentermap.com/usa/california/los-angeles/telehouse-los-angeles/
1602,Crown Castle Los Angeles LA1,CROWN CASTLE,Colocation,624 S Grand Ave,Los Angeles,90017,California,34.051484,-118.265757,https://www.datacentermap.com/usa/california/los-angeles/ix2-networks/
2553,QuadraNet Los Angeles,QuadraNet.com,Colocation,530 W. 6th St.,Los Angeles,90014,California,34.048282,-118.254504,https://www.datacentermap.com/usa/california/los-angeles/quadranet-los-angeles/
3661,Centersquare - Los Angeles LAX2,Centersquare,Colocation,3015 Winona Avenue,Burbank,91504,California,34.19985587540762,-118.3438038825989,https://www.datacentermap.com/usa/california/los-angeles/cyxtera-lax2a/
3298,One Data Center Ontario,One Data Center America,Colocation,350 S Milliken Ave,Ontario,91761,California,34.060043,-117.559722,https://www.datacentermap.com/usa/california/los-angeles/ontario-datacenter/
2774,Subrigo - 650 South Grand,Subrigo,Colocation,650 South Grand Avenue,Los Angeles,90017,California,34.048721,-118.255266,https://www.datacentermap.com/usa/california/los-angeles/downtown-colo-corporation/
10363,Cogent Data Center - Burbank,"Cogent Communications, Inc.",Colocation,100 S Flower St,Burbank,91502,California,34.1774244,-118.3114458,https://www.datacentermap.com/usa/california/los-angeles/cogent-data-center-burbank/
1675,Crown Castle Los Angeles LA2,CROWN CASTLE,Colocation,609 W 7th St,Los Angeles,90017,California,34.048282,-118.254504,https://www.datacentermap.com/usa/california/los-angeles/ix2-networks-530-w-6th/
2047,Aon Center,Shorenstein,Building,707 Wilshire Boulevard,Los Angeles,90017,California,34.049227,-118.256979,https://www.datacentermap.com/usa/california/los-angeles/aon-center-la/
13895,Goodman LAX01,Goodman,Colocation,3094 E Vernon Ave,Vernon,90058,California,34.0052025,-118.2180949,https://www.datacentermap.com/usa/california/los-angeles/goodman-lax01/
9985,Colocation America LADC1,Colocation America,Colocation,624 South Grand Avenue,Los Angeles,90017,California,34.0479477,-118.2553576,https://www.datacentermap.com/usa/california/los-angeles/colocation-america-ladc1/
7944,CoreSite Los Angeles (LA3),CoreSite,Colocation,260 Bauchet St.,Los Angeles,90012,California,34.0593156,-118.2354621,https://www.datacentermap.com/usa/california/los-angeles/coresite-los-angeles-la3/
4456,365 Data Centers - Los Angeles 1,365 Data Centers,Colocation,600 W 7th St.,Los Angeles,90017,California,34.047336,-118.257447,https://www.datacentermap.com/usa/california/los-angeles/inforelay-lax1/
742,Vernon Data Center,"Downtown Properties Holdings, LLC",Colocation,5001 S. Soto Street,Vernon,90058,California,33.9985878,-118.2217903,https://www.datacentermap.com/usa/california/los-angeles/vernon-data-center/
12395,Fireline Broadband Data Center,Fireline Broadband,Colocation,5900 Wilshire Blvd,Los Angeles,90036,California,34.0623463,-118.3586597,https://www.datacentermap.com/usa/california/los-angeles/fireline-broadband-data-center/
795,Alchemy LAX Data Center,"Dynascale, Inc.",Colocation,6171 West Century Blvd,Los Angeles,90045,California,33.945606,-118.393274,https://www.datacentermap.com/usa/california/los-angeles/lax-datacenter/
1829,Edge Centres EC101 Los Angeles,Edge Centres,Colocation,707 Wilshire Blvd.,Los Angeles,90017,California,34.0524433,-118.2535977,https://www.datacentermap.com/usa/california/los-angeles/multacom/
5032,Crown Castle Los Angeles LA3,CROWN CASTLE,Colocation,530 W 6th St,Los Angeles,90017,California,34.0484512,-118.2545799,https://www.datacentermap.com/usa/california/los-angeles/wilcon/
3136,DataBank - 707 Wilshire Blvd,DataBank,Colocation,707 Wilshire Blvd,Los Angeles,90017,California,34.049261,-118.257024,https://www.datacentermap.com/usa/california/los-angeles/zcolo-707-wilshireblvd/
5095,One Data Center America,One Data Center America,Colocation,3833 Ebony St,Ontario,91761,California,34.0668909,-117.5682629,https://www.datacentermap.com/usa/california/los-angeles/datacenter-america/
1128,Aptum Los Angeles,Aptum,Colocation,360 E 2nd Street,Los Angeles,90017,California,34.047304,-118.256599,https://www.datacentermap.com/usa/california/los-angeles/peer-1-los-angeles/
10218,Windstream Los Angeles,Windstream,Colocation,530 West 6th St,Los Angeles,90014,California,34.0483363,-118.2550835,https://www.datacentermap.com/usa/california/los-angeles/windstream-los-angeles/
743,818 West 7th Street,"Downtown Properties Holdings, LLC",Building,818 West 7th Street,Los Angeles,90017,California,34.049028,-118.259272,https://www.datacentermap.com/usa/california/los-angeles/818-west-7th-street/
4463,365 Data Centers - Los Angeles 3,365 Data Centers,Colocation,900 N. Alameda St,Los Angeles,90012,California,34.0580987,-118.2366037,https://www.datacentermap.com/usa/california/los-angeles/inforelay-lax3/
14230,1977 Saturn Data Center,HMC Capital,Colocation,1977 Saturn St,Monterey Park,91755,California,34.04039077076558,-118.1135984773865,https://www.datacentermap.com/usa/california/los-angeles/1977-saturn-data-center/
14375,Spectrum Networks El Segundo,Spectrum,Enterprise,2345 Alaska Ave,El Segundo,90245,California,33.90809317253934,-118.3816234350042,https://www.datacentermap.com/usa/california/los-angeles/spectrum-networks-el-segundo/
4462,365 Data Centers - Los Angeles 2,365 Data Centers,Colocation,624 South Grand Ave,Los Angeles,90017,California,34.047966,-118.25557,https://www.datacentermap.com/usa/california/los-angeles/inforelay-lax2/
1478,Lumen Los Angeles,Lumen,Colocation,818 W. 7th Street,Los Angeles,90017,California,34.049028,-118.259272,https://www.datacentermap.com/usa/california/los-angeles/level-3-los-angeles/
930,Quinby Building,Quinby Building,Building,650 South Grand Avenue,Los Angeles,90017,California,34.0473943,-118.2562446,https://www.datacentermap.com/usa/california/los-angeles/quinby-building/
7579,Long Beach Data Center,Long Beach Data Center,Colocation,3910 E 7th St,Long Beach,90804,California,33.77503987781369,-118.1464901086273,https://www.datacentermap.com/usa/california/los-angeles/long-beach-data-center/
7415,Hostrunway Los Angeles,Hostrunway,Colocation,900 N Alameda St #200,Los Angeles,90012,California,34.0581509,-118.2354169,https://www.datacentermap.com/usa/california/los-angeles/hostrunway-naud/
7807,611 Wilshire,Xyvest Holdings,Colocation,611 Wilshire Blvd,Los Angeles,90017,California,34.0482016993191,-118.256031850669,https://www.datacentermap.com/usa/california/los-angeles/611-wilshire/
6925,IHNetworks Datacenter (SFV1),"IHNetworks, LLC",Colocation,20339 Nordhoff Street,Chatsworth,91311,California,34.2325166,-118.5771849,https://www.datacentermap.com/usa/california/los-angeles/ihnetworks-datacenter/
939,Telecom Center LA,BGC Group,Building,530 West 6th Street,Los Angeles,90017,California,34.048282,-118.254504,https://www.datacentermap.com/usa/california/los-angeles/telecom-center-la/
5863,NocRoom Los Angeles Colocation,NocRoom Miami Colocation VPS,Colocation,530 W 6th Street Penthouse,Los Angeles,90014,California,34.0483496,-118.2551371,https://www.datacentermap.com/usa/california/los-angeles/nocroom-los-angeles-colocation/
6380,China Telecom One Wilshire,China Telecom Americas,Colocation,624 S Grand Ave,Los Angeles,90017,California,34.0479077,-118.2555364,https://www.datacentermap.com/usa/california/los-angeles/one-wilshire3/
1612,WebNX Los Angeles,WebNX Internet Services,Colocation,530 W 6th St,Los Angeles,90017,California,34.0481869,-118.2548902,https://www.datacentermap.com/usa/california/los-angeles/webnx-lax/
4563,Subrigo - 624 South Grand,Subrigo,Colocation,624 South Grand Avenue,Los Angeles,90017,California,34.047966,-118.25557,https://www.datacentermap.com/usa/california/los-angeles/downtown-colo-624/
5365,Lumen Los Angeles 4,Lumen,Colocation,600 Wilshire Blvd,Los Angeles,90017,California,34.0479891,-118.2565708,https://www.datacentermap.com/usa/california/los-angeles/level3-los-angeles4/
11744,China Mobile San Jose,China Mobile International,Colocation,6320-6340 San Ignacio Ave,San Jose,95119,California,37.2364522,-121.7815908,https://www.datacentermap.com/usa/california/san-jose/china-mobile-san-jose/
1001,2334 Lundy Place,Overton Moore Properties,Colocation,2334 Lundy Place,San Jose,95131,California,37.405884,-121.888912,https://www.datacentermap.com/usa/california/san-jose/2334-lundy-place/
990,150 South First St,Hines,Colocation,150 South First Street,San Jose,95113,California,37.333607,-121.888609,https://www.datacentermap.com/usa/california/san-jose/150-south-first-street/
9061,Equinix SV10,Equinix,Colocation,7 Great Oaks Boulevard,San Jose,95119,California,37.24094,-121.78463,https://www.datacentermap.com/usa/california/san-jose/equinix-sv10/
9952,Prime San Jose,Prime Data Centers,Colocation,6580 Via del Oro,San Jose,95119,California,37.2353347,-121.7823438,https://www.datacentermap.com/usa/california/san-jose/prime-san-jose/
1042,Equinix SV3,Equinix,Colocation,1735 Lundy Ave,San Jose,95131,California,37.38823470000001,-121.8884572,https://www.datacentermap.com/usa/california/san-jose/equinix-san-jose2/
1049,Equinix SV1,Equinix,Colocation,11 Great Oaks Boulevard,San Jose,95119,California,37.2415378,-121.783474,https://www.datacentermap.com/usa/california/san-jose/equinix-san-jose1/
9062,Equinix SV11,Equinix,Colocation,5 Great Oaks Boulevard,San Jose,95119,California,37.24305,-121.7841,https://www.datacentermap.com/usa/california/san-jose/equinix-sv11/
5060,Element Critical Silicon Valley,Element Critical,Colocation,1360 Kifer Rd,Sunnyvale,94086,California,37.3729016,-121.9878086,https://www.datacentermap.com/usa/california/san-jose/centralcolo/
9060,Equinix SV5,Equinix,Colocation,9 Great Oaks Boulevard,San Jose,95119,California,37.24215,-121.781855,https://www.datacentermap.com/usa/california/san-jose/equinix-sv5/
10297,Equinix SV12x,Equinix,Colocation,Great Oaks Blvd,San Jose,95119,California,37.24108575555468,-121.7820645129049,https://www.datacentermap.com/usa/california/san-jose/equinix-sv12x/
7089,Evocative OAK1,Evocative Data Centers,Colocation,1400 65th Stret,Emeryville,94608,California,37.8468998,-122.2935656,https://www.datacentermap.com/usa/california/san-jose/em1-emeryville-data-center/
13159,Microsoft Alviso-Milpitas Campus,Microsoft,Campus,1657 Alviso Milpitas Rd,San Jose,95134,California,37.4237726,-121.9262607,https://www.datacentermap.com/usa/california/san-jose/microsoft-alviso-milpitas-campus/
7615,ColoCrossing SJ1,ColoCrossing,Colocation,55 S. Market Street,San Jose,95113,California,37.3341593,-121.8916855,https://www.datacentermap.com/usa/california/san-jose/colocrossing-sj1/
940,STACK Infrastructure SVY01A,STACK INFRASTRUCTURE,Colocation,2001 Fortune Drive,San Jose,95131,California,37.4022869,-121.8923521,https://www.datacentermap.com/usa/california/san-jose/fortune/
1029,CoreSite San Jose (SV1),CoreSite,Colocation,55 South Market Street,San Jose,95113,California,37.334484,-121.891327,https://www.datacentermap.com/usa/california/san-jose/market-post-tower/
14120,NVIDIA San Jose Data Center,NVIDIA,Enterprise,300 Holger Way,San Jose,95134,California,37.4183817,-121.9467171,https://www.datacentermap.com/usa/california/san-jose/nvidia-san-jose-data-center/
1744,Rackspace San Jose,Rackspace Hosting,Colocation,150 South 1st St,San Jose,95113,California,37.333934,-121.888182,https://www.datacentermap.com/usa/california/san-jose/data-pipe-san-jose/
1878,QTS Santa Clara I & II,QTS Data Centers,Colocation,2805/2807 Mission College Blvd,Santa Clara,95054,California,37.392232,-121.9778256,https://www.datacentermap.com/usa/california/san-jose/quality-santa-clara-1/
7086,Evocative SJC7,Evocative Data Centers,Colocation,534 Stockton Ave,San Jose,95126,California,37.33839764047828,-121.9101762771606,https://www.datacentermap.com/usa/california/san-jose/sv7-san-jose-evocative-data-center/
9615,STACK Infrastructure SVY01B,STACK INFRASTRUCTURE,Colocation,2001 Fortune Drive,San Jose,95131,California,37.4025888,-121.8932578,https://www.datacentermap.com/usa/california/san-jose/stack-infrastructure-svy01b/
12770,Cogent Data Center - San Jose,"Cogent Communications, Inc.",Colocation,801 Newhall St,San Jose,95110,California,37.3476448,-121.9229421,https://www.datacentermap.com/usa/california/san-jose/cogent-data-center-san-jose/
12141,ECL MV1,ECL,Colocation,411 Clyde Ave,Mountain View,94043,California,37.3958939,-122.0469503,https://www.datacentermap.com/usa/california/san-jose/ecl-mv1/
1033,CoreSite Santa Clara (SV2),CoreSite,Colocation,1656 McCarthy Blvd.,Milpitas,95035,California,37.404993,-121.91692,https://www.datacentermap.com/usa/california/san-jose/valley-exchange/
14803,Arena Investors AI R&D,"Arena Investors, LP",Colocation,199 Bassett St,San Jose,95110,California,37.340437,-121.897553,https://www.datacentermap.com/usa/california/san-jose/arena-investors-ai-rd/
12841,AVAIO Pittsburg,AVAIO Digital,Colocation,2232 Golf Club Rd,Pittsburg,94565,California,38.0125556,-121.9098061,https://www.datacentermap.com/usa/california/san-jose/avaio-pittsburg/
14091,Terra Data Center,Terra Ventures,Colocation,4701 N First St,San Jose,95134,California,37.4248641,-121.9738693,https://www.datacentermap.com/usa/california/san-jose/terra-data-center/
13160,Microsoft Alviso-Milpitas - Building 1,Microsoft,Hyperscaler,1657 Alviso Milpitas Rd,San Jose,95134,California,37.42389127574366,-121.9263607927957,https://www.datacentermap.com/usa/california/san-jose/microsoft-alviso-milpitas-building-1/
13161,Microsoft Alviso-Milpitas - Building 2,Microsoft,Hyperscaler,1657 Alviso Milpitas Rd,San Jose,95134,California,37.42448610563945,-121.9266526171043,https://www.datacentermap.com/usa/california/san-jose/microsoft-alviso-milpitas-building-2/
11502,STACK Infrastructure SVY05,STACK INFRASTRUCTURE,Colocation,2400 Ringwood Ave,San Jose,95131,California,37.4029146,-121.8950378,https://www.datacentermap.com/usa/california/san-jose/stack-infrastructure-svy05/
10598,Amazon AWS SFO - Arroyo,Amazon AWS,Hyperscaler,Camino Arroyo / Arroyo Circle,Gilroy,95020,California,37.016338,-121.558959,https://www.datacentermap.com/usa/california/san-jose/amazon-aws-sfo-arroyo/
11503,STACK Infrastructure SVY06,STACK INFRASTRUCTURE,Colocation,1849 Fortune Dr,San Jose,95131,California,37.4016556,-121.8953647,https://www.datacentermap.com/usa/california/san-jose/stack-infrastructure-svy06/
13156,Microsoft SJC04,Microsoft,Hyperscaler,2515 Orchard Pkwy,San Jose,95131,California,37.378309,-121.933703,https://www.datacentermap.com/usa/california/san-jose/microsoft-sjc04/
13158,Microsoft Orchard Pkwy Campus,Microsoft,Campus,370 W Trimble Rd,San Jose,95131,California,37.37854152342197,-121.9325888737743,https://www.datacentermap.com/usa/california/san-jose/microsoft-sjc04-campus/
13157,Microsoft SJC06,Microsoft,Hyperscaler,2515 Orchard Pkwy,San Jose,95131,California,37.37775,-121.932767,https://www.datacentermap.com/usa/california/san-jose/microsoft-sjc06/
14246,LightEdge - San Jose,LightEdge,Colocation,7 Great Oaks Blvd,San Jose,95119,California,37.24117060838421,-121.7847615842732,https://www.datacentermap.com/usa/california/san-jose/lightedge-san-jose/
4298,Synoptek - San Jose Data Center,Synoptek,Colocation,11 Great Oaks Blvd,San Jose,95119,California,37.241616,-121.782668,https://www.datacentermap.com/usa/california/san-jose/earthlink-san-jose/
7705,Plug and Play Tech Center,Plug and Play Tech Center,Colocation,440 N Wolfe Rd,Sunnyvale,94085,California,37.383958,-122.0129203,https://www.datacentermap.com/usa/california/san-jose/plug-and-play-tech-center/
13349,Got.Net Salinas,Got.Net,Colocation,1325 Abbott St,Salinas,93901,California,36.6533638,-121.6256412,https://www.datacentermap.com/usa/california/san-jose/gotnet-salinas/
947,SVCOLO Sunnyvale,"Silicon Valley Colocation, Inc.",Colocation,1111 Karlstad,Sunnyvale,94089,California,37.401437,-122.013419,https://www.datacentermap.com/usa/california/san-jose/svcolo-sunnyvale/
1518,Lumen San Jose 2,Lumen,Colocation,1400 Kifer Road,Sunnyvale,98108,California,37.372464,-121.985961,https://www.datacentermap.com/usa/california/san-jose/qwest-sunnyvale-2/
5459,Lumen San Jose 1,Lumen,Colocation,1741 Technology Drive,San Jose,95110,California,37.3679038,-121.9201997,https://www.datacentermap.com/usa/california/san-jose/level3-san-jose1/
1325,NaviSite San Jose,"NaviSite, Inc.",Colocation,2720 Zanker Road,San Jose,95134,California,37.3927139,-121.9267244,https://www.datacentermap.com/usa/california/san-jose/navisite-san-jose/
1455,Lumen San Jose,Lumen,Colocation,1380 Kifer Road,Sunnyvale,98108,California,37.374022,-121.98796,https://www.datacentermap.com/usa/california/san-jose/level3-san-jose/
9766,T5 Data Centers - T5@Silicon Valley,T5 Data Centers,Colocation,39800 Eureka Dr,Newark,94560,California,37.5101524,-122.0018832,https://www.datacentermap.com/usa/california/fremont/t5-data-centers-t5silicon-valley/
11751,Prime Silicon Valley - Hayward,Prime Data Centers,Colocation,26415 Corporate Ave,Hayward,94545,California,37.6260838,-122.1134605,https://www.datacentermap.com/usa/california/fremont/prime-hayward/
1152,Hurricane Electric Fremont 1,Hurricane Electric,Colocation,760 Mission Ct,Fremont,94539,California,37.4898735,-121.9309835,https://www.datacentermap.com/usa/california/fremont/he-freemont1/
1151,Hurricane Electric Fremont 2,Hurricane Electric,Colocation,48233 Warm Springs Blvd,Fremont,94539,California,37.4718685,-121.9203136,https://www.datacentermap.com/usa/california/fremont/he-freemont2/
10914,Apple Newark Data Center,Apple,Hyperscaler,39800 Eureka Drive,Newark,94560,California,37.5099076,-122.001852,https://www.datacentermap.com/usa/california/fremont/apple-newark-data-center/
11749,37887 Shinn Street,Valley Oak Partners,Colocation,37887 Shinn St,Fremont,94536,California,37.5666972,-121.9836371,https://www.datacentermap.com/usa/california/fremont/37887-shinn-street/
771,365 Main Street (SFO12),Digital Realty,Colocation,365 Main Street,San Francisco,94105,California,37.7886687,-122.3905089,https://www.datacentermap.com/usa/california/san-francisco/365-main-st/
984,200 Paul Avenue (SFO10),Digital Realty,Colocation,200 Paul Avenue,San Francisco,94124,California,37.7236415,-122.3979821,https://www.datacentermap.com/usa/california/san-francisco/200-paul-avenue/
5985,Fortress Data Centers,Fortress Data Centers,Colocation,274 Brannan Street,San Francisco,94107,California,37.7825822,-122.3917644,https://www.datacentermap.com/usa/california/san-francisco/fortress-data-centers/
2058,Colocation America SFDC1,Colocation America,Colocation,200 Paul Ave,San Francisco,94124,California,37.722871,-122.397683,https://www.datacentermap.com/usa/california/san-francisco/colocation-america-200-paul/
10800,Novva San Francisco,Novva,Colocation,400 Paul Ave,San Francisco,94124,California,37.7244541,-122.3989633,https://www.datacentermap.com/usa/california/san-francisco/novva-san-francisco/
3290,Data Center 360 Spear Street,Fastmetrics LLC,Colocation,360 Spear Street,San Francisco,94105,California,37.7892771,-122.3901741,https://www.datacentermap.com/usa/california/san-francisco/fastmetrics-360-spear/
11610,UnitedLayer San Francisco,"UnitedLayer, Inc.",Colocation,200 Paul Ave,San Francisco,94124,California,37.723698,-122.398056,https://www.datacentermap.com/usa/california/san-francisco/unitedlayer-san-francisco/
3669,Centersquare - Silicon Valley SFO3-A,Centersquare,Colocation,1400 Kifer Rd,Sunnyvale,94086,California,37.372414,-121.986396,https://www.datacentermap.com/usa/california/san-francisco/cyxtera-sfo3a/
3670,Centersquare - Silicon Valley SFO3-B,Centersquare,Colocation,1320 Kifer Rd,Sunnyvale,94086,California,37.373596,-121.988951,https://www.datacentermap.com/usa/california/san-francisco/cyxtera-sfo3b/
3289,Data Center 365 Main Street,Fastmetrics LLC,Colocation,365 Main Street,San Francisco,94105,California,37.7886,-122.390842,https://www.datacentermap.com/usa/california/san-francisco/fastmetrics-365-main/
5257,CoreSite Santa Clara (SV6),CoreSite,Colocation,3001 Coronado Dr,Santa Clara,95054,California,37.376326,-121.971916,https://www.datacentermap.com/usa/california/san-francisco/ns3i/
1445,Lumen San Francisco 1,Lumen,Colocation,185 Berry Street,San Francisco,94107,California,37.775979,-122.393213,https://www.datacentermap.com/usa/california/san-francisco/level3-san-francisco/
5458,Lumen San Francisco 3,Lumen,Colocation,200 Paul Avenue,San Francisco,94124,California,37.7233428,-122.3978233,https://www.datacentermap.com/usa/california/san-francisco/level3-san-francisco3/
483,Data Canopy - San Francisco,Data Canopy,Colocation,630 Third Street,San Francisco,94107,California,37.779562,-122.393666,https://www.datacentermap.com/usa/california/san-francisco/hosting-san-francisco/
1523,JMA Wired,"JMA Ventures, LLC",Building,360 Spear St,San Francisco,94105,California,37.7888854,-122.3902738,https://www.datacentermap.com/usa/california/san-francisco/jma-wired/
997,1100 Space Park Dr (SJC10),Digital Realty,Colocation,1100 Space Park Drive,Santa Clara,95054,California,37.375823,-121.9533248,https://www.datacentermap.com/usa/california/santa-clara/1100-space-park-drive/
3255,3105 Alfred Rd (SJC30),Digital Realty,Colocation,3105 Alfred Road,Santa Clara,95054,California,37.3782712,-121.9581122,https://www.datacentermap.com/usa/california/santa-clara/3105-alfred-rd/
3229,1500 Space Park Dr (SJC14),Digital Realty,Colocation,1500 Space Park Dr,Santa Clara,95054,California,37.3758007,-121.955182,https://www.datacentermap.com/usa/california/santa-clara/1550-space-park/
3256,3205 Alfred St (SJC35),Digital Realty,Colocation,3205 Alfred Street,Santa Clara,95054,California,37.3790313,-121.9583275,https://www.datacentermap.com/usa/california/santa-clara/3115-alfred-rd/
4051,2820 Northwestern Pkwy (SJC34),Digital Realty,Colocation,2820 Northwestern Pkwy,Santa Clara,95051,California,37.3724282,-121.9736174,https://www.datacentermap.com/usa/california/santa-clara/telx-scl2/
7896,1525 Comstock St (SJC16),Digital Realty,Colocation,1525 Comstock Street,Santa Clara,95054,California,37.3749295,-121.9560081,https://www.datacentermap.com/usa/california/santa-clara/1525-comstock-street/
7799,2805 Lafayette St (SJC31),Digital Realty,Colocation,2805 Lafayette Street,Santa Clara,95050,California,37.3725971,-121.9479554,https://www.datacentermap.com/usa/california/santa-clara/2805-lafayette/
7909,2220 De La Cruz Blvd (SC1),Digital Realty,Colocation,2220 De La Cruz Boulevard,Santa Clara,95050,California,37.3617685,-121.9437734,https://www.datacentermap.com/usa/california/santa-clara/2220-de-la-cruz-boulevard/
12485,Centersquare - Silicon Valley SFO4-B,Centersquare,Colocation,1550 Space Park Dr,Santa Clara,95054,California,37.3759473,-121.9559875,https://www.datacentermap.com/usa/california/santa-clara/centersquare-silicon-valley-sfo4-b/
